Ticker,Description,Price,Change %,Change,Volume,Volume*Price,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
OSG,"Overseas Shipholding Group, Inc.",3.65,-3.18302387,-0.12,238903,871995.95,308492732.99999994,0.4505393,-0.2739726,-0.13717421,NYSE,,3.77,-0.12
PKE,Park Aerospace Corp.,14.98,-0.92592593,-0.14,384274,5756424.52,306658724,1.40760924,0.10023388,-0.23310023,NYSE,-1.0284,15.15,-0.17
GTE,Gran Tierra Energy Inc.,0.8843,1.15534203,0.0101,4779304,4226338.5272,306101463,0.92325551,-0.79419106,-0.63636364,NYSE ARCA,-0.0093,0.8748,0.0095
SKIL,Skillsoft Corp.,1.86,5.08474576,0.09,333287,619913.82,305868453.99999994,0.47293387,0,-0.53763441,NYSE,,1.8,0.06
BBW,"Build-A-Bear Workshop, Inc.",20.7,3.13901345,0.63,478582,9906647.4,305334210.99999994,1.27701602,0.14513788,-0.79079799,NYSE,,20.1,0.6
ICVX,"Icosavax, Inc.",7.63,-3.04955527,-0.24,77999,595132.37,304440071.99999994,0.76845115,-0.26143791,-0.52151239,NASDAQ,,7.89,-0.26
CRD.A,Crawford & Company,6.49,17.78584392,0.98,121219,786711.31,304423913.00000006,,-0.45731707,1.55520995,NYSE,,5.58,0.91
CDXS,"Codexis, Inc.",4.6,-0.86206897,-0.04,535648,2463980.8,303355310,0.5379289,0.10881393,0.32715376,NASDAQ,,4.62,-0.02
ORGO,Organogenesis Holdings Inc.,2.31,-2.94117647,-0.07,1907832,4407091.92,303017034,1.098056,-0.21505376,0.43290043,NASDAQ,,2.38,-0.07
BGRY,"Berkshire Grey, Inc.",1.25,-9.42028986,-0.13,544123,680153.75,302300568,0.51635429,0,0.30370844,NASDAQ,0.01,1.38,-0.13
INO,"Inovio Pharmaceuticals, Inc.",1.16,-4.1322314,-0.05,4456763,5169845.08,301753098.00000006,0.7943175,-0.42918455,-0.42918455,NASDAQ,0,1.2,-0.04
IPSC,"Century Therapeutics, Inc.",5.08,-0.58708415,-0.03,213777,1085987.16,299589170.00000006,0.79222875,-0.7797271,0.09832842,NASDAQ,,5.12,-0.04
ASRT,"Assertio Holdings, Inc.",6.17,0.98199673,0.06,2298207,14179937.19,297971599.00000006,0.55264489,-0.081103,0.16260163,NASDAQ,0.03,6.07,0.1
WKHS,"Workhorse Group, Inc.",1.74,-7.93650794,-0.15,3747087,6519931.38,297831763,0.93435485,-1.41643059,-1.97183099,NASDAQ,0.03,1.89,-0.15
MEC,"Mayville Engineering Company, Inc.",14.71,-8.0625,-1.29,74311,1093114.81,296741104.00000006,0.38881025,0.27192386,0.47683924,NYSE,,16.04,-1.33
GROY,Gold Royalty Corp.,2.06,-2.83018868,-0.06,838180,1726650.8,296460886,1.70103133,-0.4784689,-0.23980815,NYSE ARCA,-0.0099,2.12,-0.06
FIP,FTAI Infrastructure Inc.,2.98,0.67567568,0.02,744752,2219360.96,296346000,0.49573369,-0.50251256,-0.33557047,NASDAQ,,2.95,0.03
SEER,"Seer, Inc.",4.725,-5.31062124,-0.265,532718,2517092.55,295981388,0.48453242,-0.31678986,0,NASDAQ,,4.98,-0.255
RELL,"Richardson Electronics, Ltd.",21.28,0.18832392,0.04,130005,2766506.4,295141969,0.42974461,0,0.28261894,NASDAQ,,21.32,-0.04
SCM,Stellus Capital Investment Corporation,14.98,-1.70603675,-0.26,141552,2120448.96,295114688,0.58437984,0.2006689,0.13368984,NYSE,,15.26,-0.28
GPMT,Granite Point Mortgage Trust Inc.,5.61,-2.60416667,-0.15,1325847,7438001.67,294678598,1.00144432,0.08928571,-0.44404973,NYSE,,5.77,-0.16
MASS,908 Devices Inc.,9.23,2.89855072,0.26,188486,1739725.78,292695125,0.60315148,0.27041644,0.10799136,NASDAQ,,8.77,0.46
TDCX,TDCX Inc.,13.09,2.5862069,0.33,248457,3252302.13,291420052,,-0.53191489,-1.17025293,NYSE,-2.19,12.8,0.29
RM,Regional Management Corp.,30.57,-1.45067698,-0.45,48331,1477478.67,291124485,,0.13101867,0.36112935,NYSE,,31.21,-0.64
CPLP,Capital Product Partners L.P.,14.29,-0.55671538,-0.08,44164,631103.56,289795433,0.68131531,-0.06476323,0.00487805,NASDAQ,,14.38,-0.09
UP,Wheels Up Experience Inc.,1.16,3.57142857,0.04,743948,862979.68,287103461,0.69412119,-1.28755365,-0.86206897,NYSE,-0.02,1.12,0.04
OPRX,OptimizeRx Corporation,16.72,1.45631068,0.24,332070,5552210.4,286793426.00000006,1.20384744,-0.11954573,0.17985612,NASDAQ,,16.4,0.32
KODK,Eastman Kodak Company,3.62,0.55555556,0.02,351729,1273258.98,286348421,0.59345326,-0.82417582,-0.4137931,NYSE,0.07,3.62,0
BIVI,BioVie Inc.,8.18,-6.62100457,-0.58,733710,6001747.8,286198315.99999994,0.63515478,0.73800738,1.11111111,NASDAQ,,8.65,-0.47
ASUR,Asure Software Inc,14.04,-1.47368421,-0.21,298448,4190209.92,284618924,0.48997623,0.0533049,0.0533049,NASDAQ,0.26,14.14,-0.1
JILL,"J. Jill, Inc.",27.95,-0.10721944,-0.03,24395,681840.25,283746687,0.59718755,-0.03576538,-0.28540849,NYSE,,27.99,-0.04
VYGR,"Voyager Therapeutics, Inc.",7.34,-7.78894472,-0.62,667198,4897233.32,283377950,1.83113665,-0.27173913,-0.13605442,NASDAQ,-0.09,8.01,-0.67
HRTX,"Heron Therapeutics, Inc.",2.38,3.03030303,0.07,1874946,4462371.48,282953745,0.92262823,0.42194093,-0.41841004,NASDAQ,0.02,2.34,0.04
ARAY,Accuray Incorporated,2.96,-1.98675497,-0.06,246506,729657.76,282664399,0.61781689,0,0.16949153,NASDAQ,,3.01,-0.05
VOXX,VOXX International Corporation,11.91,-0.50125313,-0.06,68369,814274.79,281328723,0.55744541,0,-0.08389262,NASDAQ,,11.87,0.04
SVRA,"Savara, Inc.",2.465,0.6122449,0.015,228806,564006.79,281118447,0.32285821,-0.20242915,0,NASDAQ,,2.42,0.045
VRCA,Verrica Pharmaceuticals Inc.,6.71,-7.70288858,-0.56,121033,812131.43,280827288,0.2921064,-0.14836795,-0.44378698,NASDAQ,,7.21,-0.5
RNGR,"Ranger Energy Services, Inc.",11.29,1.52877698,0.17,63514,717073.06,280826625,,0.35555556,0.44483986,NYSE,,11.75,-0.46
LMNR,Limoneira Co,15.74,-0.69400631,-0.11,83032,1306923.68,280653682,0.64999847,-0.09541985,-0.28508118,NASDAQ,,15.81,-0.07
UIS,Unisys Corporation New,4.13,-1.43198091,-0.06,2400826,9915411.38,280053785,1.32540982,0,0.24301337,NYSE,-0.2,4.2,-0.07
GOEV,Canoo Inc.,0.6515,-6.98172473,-0.0489,31992234,20842940.451,279245245,0.75309307,0.21535148,-0.07668712,NASDAQ,0.0084,0.7088,-0.0573
EGIO,"Edgio, Inc.",1.26,0.8,0.01,547100,689346,279196818,0.56909041,-0.8,-1.19521912,NASDAQ,,1.27,-0.01
AVIR,"Atea Pharmaceuticals, Inc.",3.35,0.2994012,0.01,510282,1709444.7,279194245,0.73982709,-0.29761905,0.6006006,NASDAQ,0.11,3.31,0.04
SMHI,SEACOR Marine Holdings Inc.,10.37,-5.89836661,-0.65,61736,640202.32,277971885,0.61301362,0.19323671,0.04823927,NYSE,,11.01,-0.64
SMMT,Summit Therapeutics Inc.,1.38,-0.71942446,-0.01,6693213,9236633.94,277823209,2.01678793,-0.36101083,-1.07526882,NASDAQ,-0.03,1.35,0.03
SRDX,"Surmodics, Inc.",19.59,-4.53216374,-0.93,227407,4454903.13,276708752,1.18679166,0.07662835,0.4357857,NASDAQ,,20.55,-0.96
EHTH,"eHealth, Inc.",10.02,4.26638918,0.41,1055710,10578214.2,276689047,1.06181586,0,0.6012024,NASDAQ,,9.66,0.36
GRIN,Grindrod Shipping Holdings Ltd.,14.52,1.53846154,0.22,42043,610464.36,275829077.99999994,0.37927588,-0.32719132,-0.32719132,NASDAQ,,14.11,0.41
PMVP,"PMV Pharmaceuticals, Inc.",6.01,3.62068966,0.21,664866,3995844.66,275097911,0.85018611,0,0.08326395,NASDAQ,,5.81,0.2
NIU,Niu Technologies,4,-3.38164251,-0.14,343337,1373348,274610900,0.46263615,0.24968789,0.24968789,NASDAQ,-0.1,4.06,-0.06
NDLS,Noodles & Company,5.94,1.02040816,0.06,149977,890863.38,273385905.99999994,0.63086767,-0.16863406,0,NASDAQ,,5.89,0.05
BZUN,Baozun Inc.,6.25,-0.15974441,-0.01,552309,3451931.25,270060161.95395,1.01629136,0,0,NASDAQ,-0.15,6.27,-0.02
CPS,Cooper-Standard Holdings Inc.,15.73,-2.6006192,-0.42,93340,1468238.2,269109279,0.44499179,0.25396825,0.27943605,NYSE,,16.2,-0.47
CNTY,"Century Casinos, Inc.",8.99,-0.77262693,-0.07,62922,565668.78,268477768,0.59670818,0.22246941,0.22246941,NASDAQ,,9.06,-0.07
FCUV,Focus Universal Inc.,6.16,14.7113594,0.79,109647,675425.52,268138111.99999997,,-1.92,0.49180328,NASDAQ,,5.53,0.63
TUSK,"Mammoth Energy Services, Inc.",5.62,0,0,101570,570823.4,265894957.99999997,0.29901849,0.17825312,0.35714286,NASDAQ,,5.54,0.08
AKTS,"Akoustis Technologies, Inc.",3.7,-0.26954178,-0.01,383741,1419841.7,264751331,0.56454763,0.68027211,0.81743869,NASDAQ,,3.69,0.01
QSI,Quantum-Si Incorporated,1.89,0.53191489,0.01,374311,707447.79,264257894.00000003,0.32008143,0.26595745,0,NASDAQ,,1.88,0.01
HNST,"The Honest Company, Inc.",2.85,-1.38408304,-0.04,415082,1182983.7,264117727.00000003,0.43726858,-0.34965035,-0.34965035,NASDAQ,0,2.88,-0.03
OCFT,"OneConnect Financial Technology Co., Ltd.",5.81,-6.59163987,-0.41,173851,1010074.31,263724737.08905,2.60319194,-1.3582343,-1.02214651,NYSE,,6.2,-0.39
SCPH,scPharmaceuticals Inc.,7.71,1.84940555,0.14,580396,4474853.16,262556966,0.36621925,0.32446463,-0.64267352,NASDAQ,,7.57,0.14
NOTE,"FiscalNote Holdings, Inc.",2,2.04081633,0.04,320797,641594,262368967,0.43542509,0.25188917,-0.25062657,NYSE,,1.92,0.08
KALV,"KalVista Pharmaceuticals, Inc.",7.68,0.39215686,0.03,144501,1109767.68,261906029.00000003,0.2757598,-0.32509753,-0.32509753,NASDAQ,,7.6,0.08
CDZI,"Cadiz, Inc.",4.68,0.64516129,0.03,211210,988462.8,261640044,0.68237202,0,0.83925666,NASDAQ,,4.74,-0.06
SOL,Emeren Group Ltd,4.33,-2.47747748,-0.11,325297,1408536.01,260990056.99999997,0.68067684,-0.23041475,-0.3452244,NYSE,0,4.43,-0.1
ALXO,ALX Oncology Holdings Inc.,6.39,-1.54083205,-0.1,106114,678068.46,260427352,0.42330769,-0.15625,-0.46728972,NASDAQ,,6.45,-0.06
BODY,"The Beachbody Company, Inc.",0.8311,9.35526316,0.0711,702259,583647.4549,259438773.00000003,1.27024735,0.39840637,0.42265427,NYSE,-0.0111,0.761,0.0701
CABA,"Cabaletta Bio, Inc.",8.87,-1.66297118,-0.15,213872,1897044.64,258478980.99999997,0.34417764,-0.67264574,-1.00558659,NASDAQ,,8.9,-0.03
III,"Information Services Group, Inc.",5.38,1.12781955,0.06,105576,567998.88,258238610,0.52750063,0,-0.18552876,NASDAQ,,5.42,-0.04
TLS,Telos Corporation,3.83,-1.79487179,-0.07,747523,2863013.09,257416687,0.96636929,-0.390625,-0.77821012,NASDAQ,,3.96,-0.13
LRMR,"Larimar Therapeutics, Inc.",5.93,-0.33613445,-0.02,371125,2200771.25,256586345,0.84227324,-0.66777963,-0.66777963,NASDAQ,,5.96,-0.03
ILPT,Industrial Logistics Properties Trust,3.9,-1.01522843,-0.04,1718299,6701366.1,255708812,1.46624647,0.1283697,0.1283697,NASDAQ,,3.94,-0.04
TMC,TMC the metals company Inc.,0.96,-6.7961165,-0.07,1093776,1050024.96,254911342,0.66550279,-0.42967931,-1.03125,NASDAQ,0.01,1.01,-0.05
HLLY,Holley Inc.,2.15,-3.15315315,-0.07,407503,876131.45,254219779,0.69497025,0.70257611,0.70257611,NYSE,,2.2,-0.05
RIGL,"Rigel Pharmaceuticals, Inc.",1.47,-3.28947368,-0.05,5463678,8031606.66,254069439,0.7771799,1.02389078,0.58447737,NASDAQ,0.32,1.53,-0.06
PINE,"Alpine Income Property Trust, Inc.",18.05,-0.38631347,-0.07,203191,3667597.55,253696497,2.17028056,-0.11074197,0,NYSE,,18.08,-0.03
ATNM,"Actinium Pharmaceuticals, Inc. (Delaware)",9.94,-2.54901961,-0.26,186418,1852994.92,253304059.99999997,0.17337023,0,-0.2020202,NYSE ARCA,-0.1,10.2,-0.26
NKTR,Nektar Therapeutics,1.33,-7.63888889,-0.11,1561546,2076856.18,251682742,0.21946108,-0.74349442,-0.74349442,NASDAQ,0.03,1.46,-0.13
GRWG,GrowGeneration Corp.,4.12,-2.36966825,-0.1,1036873,4271916.76,251027854,0.88237884,-0.12106538,0,NASDAQ,-0.02,4.19,-0.07
POWW,"AMMO, Inc.",2.13,1.9138756,0.04,484179,1031301.27,251008615,0.3351671,0,0,NASDAQ,-0.01,2.08,0.05
ATAI,ATAI Life Sciences N.V.,1.51,-3.20512821,-0.05,1096300,1655413,250471709,0.85221421,0.66666667,0.33222591,NASDAQ,0,1.56,-0.05
TLYS,"Tilly's, Inc.",8.38,0.23923445,0.02,123251,1032843.38,250088201,0.67796178,0.47904192,0.46700994,NYSE,,8.44,-0.06
AGS,"PlayAGS, Inc.",6.61,-1.19581465,-0.08,751033,4964328.13,249588122,1.12762955,0.15140045,0.30326005,NYSE,,6.71,-0.1
VERI,"Veritone, Inc.",6.85,-11.84041184,-0.92,1016563,6963456.55,248583994,0.92389281,0.58737151,0.88365243,NASDAQ,0.05,7.56,-0.71
MKFG,Markforged Holding Corporation,1.28,-16.33986928,-0.25,2236402,2862594.56,248495209,3.07077336,0,0,NYSE,0.03,1.38,-0.1
DCFC,Tritium DCFC Limited,1.59,-0.625,-0.01,837892,1332248.28,247227294.00000003,0.32040301,-0.31347962,-0.31347962,NASDAQ,-0.0002,1.63,-0.04
VUZI,Vuzix Corporation,3.91,-4.86618005,-0.2,620245,2425157.95,247142018.00000003,0.5806285,-0.12771392,-0.10730162,NASDAQ,,4.11,-0.2
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",10.87,0,0,59442,646134.54,247020648,0.48726386,-0.36663611,-0.27522936,NYSE,,10.9,-0.03
TDUP,ThredUp Inc.,2.45,51.2345679,0.83,50082172,122701321.4,246973991,51.85524309,-1.2145749,-2.12595267,NASDAQ,-0.03,1.87,0.58
CELC,Celcuity Inc.,11.37,-0.78534031,-0.09,56589,643416.93,246356626,,1.1627907,0.98214286,NASDAQ,,11.54,-0.17
CVGI,"Commercial Vehicle Group, Inc.",7.38,-12.24732461,-1.03,334035,2465178.3,246090110.00000003,1.94967732,0.20366599,0.27173913,NASDAQ,,7.99,-0.61
DBD,Diebold Nixdorf Incorporated,3.11,-9.32944606,-0.32,1579479,4912179.69,245932770.99999997,0.75491902,-0.32102729,-0.64,NYSE,0.02,3.44,-0.33
IMMR,Immersion Corporation,7.6,-0.91264668,-0.07,250174,1901322.4,245672902,0.40848996,0.13192612,-0.13157895,NASDAQ,-0.09,7.62,-0.02
PBPB,Potbelly Corporation,8.47,3.04136253,0.25,260341,2205088.27,244965284,2.2434165,-0.23584906,0,NASDAQ,,8.29,0.18
SKLZ,Skillz Inc.,0.5823,-4.58790759,-0.028,10254983,5971476.6009,244742448.00000003,1.02708002,0.58570198,0.62036877,NYSE,0.0091,0.6,-0.0177
ZOM,Zomedica Corp.,0.2485,-0.71913704,-0.0018,2650035,658533.6975,243517506.99999997,0.54570291,0,-0.04024145,NYSE ARCA,-0.003,0.2503,-0.0018
TCX,Tucows Inc.,22.53,-2.34070221,-0.54,46865,1055868.45,243175069,0.2410975,-0.39858282,-0.31028369,NASDAQ,,23.14,-0.61
CGNT,Cognyte Software Ltd.,3.57,-2.72479564,-0.1,200698,716491.86,242261587,0.52650775,0,-0.41724618,NASDAQ,,3.65,-0.08
NAAS,NaaS Technology Inc.,4.89,-1.80722892,-0.09,144483,706521.87,241589492,0.50568658,0,0,NASDAQ,,4.96,-0.07
RDW,Redwire Corporation,3.77,0,0,375066,1413998.82,240724646,0.63960679,0,-0.26455026,NYSE,-0.03,3.71,0.06
PLBC,Plumas Bancorp,41.05,-1.15579099,-0.48,28265,1160278.25,240142492,,-0.4853191,-0.4853191,NASDAQ,,41.2,-0.15
ATXS,"Astria Therapeutics, Inc.",14.06,0.71633238,0.1,253163,3559471.78,239743109.00000003,0.34733435,-0.63875089,-1.2345679,NASDAQ,,14.04,0.02
CCCC,"C4 Therapeutics, Inc.",4.85,-1.82186235,-0.09,336781,1633387.85,237896616.99999997,0.44345676,-0.51387461,-0.41152263,NASDAQ,,4.91,-0.06
WLDN,"Willdan Group, Inc.",17.83,1.24929018,0.22,34392,613209.36,237048456,,0.73821692,0.56689342,NASDAQ,,17.77,0.06
LE,"Lands' End, Inc.",7.18,0.27932961,0.02,128867,925265.06,236956099,0.47347858,-0.20818876,-0.20818876,NASDAQ,,7.2,-0.02
SSBK,"Southern States Bancshares, Inc.",27.18,-0.22026432,-0.06,23408,636229.44,236654079,,-0.62454078,-0.91575092,NASDAQ,,27.24,-0.06
ARBE,Arbe Robotics Ltd.,3.74,2.74725275,0.1,1168673,4370837.02,235873168,0.42289252,-0.26595745,-0.79365079,NASDAQ,-0.05,3.65,0.09
URGN,UroGen Pharma Ltd.,10.21,0.88932806,0.09,60580,618521.8,235749291.99999997,0.93845289,0.29382958,0.39215686,NASDAQ,,10.24,-0.03
FENC,Fennec Pharmaceuticals Inc.,8.97,-2.07423581,-0.19,84538,758305.86,235557964.32786888,0.9943568,0.22246941,0.11111111,NASDAQ,,9.15,-0.18
DNMR,"Danimer Scientific, Inc.",2.32,-1.69491525,-0.04,653077,1515138.64,235221711.99999997,0.16046399,0.64794816,0.86580087,NYSE,0.02,2.35,-0.03
JYNT,The Joint Corp.,16.14,1.76544767,0.28,93174,1503828.36,234508999.99999997,0.59225332,0,0,NASDAQ,,15.9,0.24
ANNX,"Annexon, Inc.",4.91,11.33786848,0.5,2691731,13216399.21,233865227,2.76489621,-0.50658561,-1.00806452,NASDAQ,0.0899,4.5,0.41
SELB,"Selecta Biosciences, Inc.",1.52,0.66225166,0.01,1349018,2050507.36,233044760.99999997,1.12475145,0.99009901,0.65789474,NASDAQ,0.01,1.5,0.02
HOFT,Hooker Furnishings Corporation,20.55,1.23152709,0.25,27901,573365.55,232869236,,0.38967365,-0.04849661,NASDAQ,,20.14,0.41
BARK,"BARK, Inc.",1.31,-2.23880597,-0.03,1088562,1426016.22,232747068,0.58041695,-0.75757576,-0.75757576,NYSE,0.01,1.4,-0.09
QUAD,"Quad Graphics, Inc",4.42,-2.64317181,-0.12,131322,580443.24,232624710,0.30884093,-0.45146727,-0.45146727,NYSE,,4.53,-0.11
OMER,Omeros Corporation,3.69,2.5,0.09,345328,1274260.32,231473758,0.68808192,0.54644809,-0.13568521,NASDAQ,,3.6,0.09
RENT,"Rent the Runway, Inc.",3.56,11.94968553,0.38,1167930,4157830.8,230345112,1.42913998,0.28011204,0.98730606,NASDAQ,,3.18,0.38
SY,So-Young International Inc. - American Depository Shares,2.55,-9.89399293,-0.28,218103,556162.65,230342127,0.41855162,0,-0.58479532,NASDAQ,,2.79,-0.24
TNYA,"Tenaya Therapeutics, Inc.",3.59,6.8452381,0.23,388625,1395163.75,229716896.99999997,1.03284758,0.27652859,0.27932961,NASDAQ,,3.39,0.2
JSPR,"Jasper Therapeutics, Inc.",2.08,4,0.08,3072117,6390003.36,229284404.99999997,1.81120976,0.71942446,1.69491525,NASDAQ,-0.05,2,0.08
LUNR,"Intuitive Machines, Inc.",12.56,-11.23674912,-1.59,1056601,13270908.56,226962534,0.3126519,0.32,-0.23945712,NASDAQ,-0.12,13.94,-1.38
KNOP,KNOT Offshore Partners LP,6.55,-0.304414,-0.02,185358,1214094.9,226638018,0.3358063,-0.22848439,-0.22848439,NYSE,-0.02,6.58,-0.03
ADCT,ADC Therapeutics SA,2.8,-3.78006873,-0.11,682196,1910148.8,225799065.00000003,0.96062695,0,-0.17889088,NYSE,0.059,2.94,-0.14
APLD,Applied Digital Corporation,2.39,-4.78087649,-0.12,752000,1797280,225793615,0.82245063,-0.41666667,0,NASDAQ,-0.06,2.65,-0.26
BPT,BP Prudhoe Bay Royalty Trust,10.51,-2.95475531,-0.32,125839,1322567.89,224914001,0.51184865,-0.14224751,-0.09487666,NYSE,0,10.89,-0.38
ALTO,"Alto Ingredients, Inc.",2.99,-0.66445183,-0.02,583518,1744718.82,224714620.99999997,0.74914402,-0.16750419,0,NASDAQ,-0.01,3,-0.01
FSP,Franklin Street Properties Corp.,2.17,-5.24017467,-0.12,2489612,5402458.04,224021946,1.24385481,-0.69605568,-0.69605568,NYSE ARCA,0.03,2.3,-0.13
CTRN,"Citi Trends, Inc.",26.57,0.18853695,0.05,91118,2421005.26,222025656,0.47782597,0.07535795,0.03766478,NASDAQ,,26.55,0.02
CLMB,"Climb Global Solutions, Inc.",49.49,0.97939196,0.48,31521,1559974.29,221604012.00000003,,0.08026487,0,NASDAQ,,49.26,0.23
OCN,Ocwen Financial Corporation NEW,29.28,-7.28309056,-2.3,35439,1037653.92,220403534,,0.0343305,0.03399048,NYSE,,31.555,-2.275
FOSL,"Fossil Group, Inc.",4.25,-0.93240093,-0.04,493392,2096916,220304939,0.73928489,-0.81871345,-0.81871345,NASDAQ,,4.31,-0.06
CMCL,Caledonia Mining Corporation Plc,12.71,-4.79400749,-0.64,69428,882429.88,219670894,,0.31347962,-0.23382697,NYSE ARCA,,13.26,-0.55
AADI,"Aadi Bioscience, Inc.",9,2.15664018,0.19,298361,2685249,219556051,1.4686316,0.05561735,0.2787068,NASDAQ,,8.89,0.11
CAAS,"China Automotive Systems, Inc.",7.27,-1.22282609,-0.09,79010,574402.7,219523651,0.38356281,0.13755158,0.55248619,NASDAQ,,7.35,-0.08
OCGN,"Ocugen, Inc.",0.9652,-1.80079357,-0.0177,6847866,6609560.2632,218538360,0.80096812,0.5103635,-0.73037753,NASDAQ,0.0001,0.982,-0.0168
EPM,"Evolution Petroleum Corporation, Inc.",6.48,-1.9667171,-0.13,202899,1314785.52,218488107,0.82518496,-0.23094688,0.30959752,NYSE ARCA,-0.15,6.53,-0.05
BKSY,BlackSky Technology Inc.,1.8,-6.7357513,-0.13,1942947,3497304.6,218456551,1.51940745,0.2729805,0.2729805,NYSE,0,1.9,-0.1
PRQR,ProQR Therapeutics N.V.,3.06,3.37837838,0.1,424554,1299135.24,218149850.00000003,0.43874387,-0.6514658,-0.48939641,NASDAQ,-0.01,2.97,0.09
PCYO,Pure Cycle Corporation,9.09,1,0.09,71915,653707.35,218038604,0.57784613,-0.10989011,-0.10989011,NASDAQ,,9,0.09
MPAA,"Motorcar Parts of America, Inc.",11.14,-3.17253368,-0.365,274034,3052738.76,217134136.00000003,1.34231764,0.3606853,0.08992806,NASDAQ,,11.57,-0.43
FXLV,F45 Training Holdings Inc.,2.23,-0.44642857,-0.01,270834,603959.82,217014244,0.45694507,0,0.6741573,NYSE,,2.28,-0.05
TOUR,Tuniu Corporation,1.84,-2.64550265,-0.05,422501,777401.84,216941435,0.61348156,0.09298255,0,NASDAQ,0,1.9001,-0.0601
NKTX,"Nkarta, Inc.",4.44,-0.2247191,-0.01,262144,1163919.36,216732906,0.44070326,0,0.11299435,NASDAQ,,4.42,0.02
GWH,"ESS Tech, Inc.",1.39,-11.46496815,-0.18,1780529,2474935.31,214488074,0.86157992,0.36101083,0.36101083,NYSE,0.0101,1.58,-0.19
SPOK,"Spok Holdings, Inc.",10.65,0.9478673,0.1,292465,3114752.25,212969562.99999997,0.57402606,-0.09389671,0,NASDAQ,,10.55,0.1
RIDE,Lordstown Motors Corp.,0.98,-3.92156863,-0.04,3830852,3754234.96,212636736,0.73833578,-0.50761421,-2,NASDAQ,0.02,1.01,-0.03
CVRX,"CVRx, Inc.",10.22,-2.66666667,-0.28,175674,1795388.28,211456411,0.13133967,1.38476756,0.98522167,NASDAQ,,10.52,-0.3
APEI,"American Public Education, Inc.",11.14,7.63285024,0.79,157820,1758114.8,210457739.00000003,0.8927312,0.26978417,0.45045045,NASDAQ,,10.36,0.78
BCOV,Brightcove Inc.,4.97,3.54166667,0.17,218330,1085100.1,210366772,0.64791464,0.40241449,0.20080321,NASDAQ,,4.8,0.17
TCS,Container Store (The),4.15,-1.42517815,-0.06,169523,703520.45,210108921,0.48704629,-0.24038462,0.36275695,NYSE,,4.2,-0.05
FGBI,"First Guaranty Bancshares, Inc.",19.49,2.52498685,0.48,37165,724345.85,208870350,,0.20876827,0.20876827,NASDAQ,,19.13,0.36
XERS,"Xeris Biopharma Holdings, Inc.",1.53,5.51724138,0.08,1373522,2101488.66,208057187,0.81760667,-1.2987013,-1.2987013,NASDAQ,-0.02,1.43,0.1
PRCH,"Porch Group, Inc.",2.06,-1.9047619,-0.04,661055,1361773.3,207142368,0.37660535,0.243309,-0.48309179,NASDAQ,0.07,2.05,0.01
ADAP,Adaptimmune Therapeutics plc,1.25,-5.3030303,-0.07,2671562,3339452.5,206631488,2.733875,0.40160643,0,NASDAQ,0.03,1.32,-0.07
BZFD,"BuzzFeed, Inc.",1.48,-6.91823899,-0.11,1749974,2589961.52,205923840.00000003,0.48030035,0,0,NASDAQ,0.02,1.58,-0.1
OPTN,"OptiNose, Inc.",1.86,-2.10526316,-0.04,1239117,2304757.62,204303275.00000003,2.8657424,-0.53763441,-0.53763441,NASDAQ,0,1.84,0.02
MMAT,Meta Materials Inc.,0.5625,-4.6933243,-0.0277,6771180,3808788.75,203585895.99999997,0.42049385,0.09787348,0.30313837,NASDAQ,0.0125,0.6099,-0.0474
PDSB,PDS Biotechnology Corporation,7.1,0.42432815,0.03,309001,2193907.1,202411682.00000003,0.38646911,0.21171489,-0.14064698,NASDAQ,-0.1399,7.05,0.05
RAD,Rite Aid Corporation,3.58,0.28011204,0.01,1270078,4546879.24,202353600.99999997,0.3847364,-0.13947001,-0.27855153,NYSE,-0.09,3.56,0.02
XXII,"22nd Century Group, Inc",0.9202,-1.64600257,-0.0154,860943,792239.7486,198120534.99999997,0.61496635,0.02173913,0.01086838,NASDAQ,-0.0092,0.9335,-0.0133
GHL,"Greenhill & Co., Inc.",10.8,-2.08522212,-0.23,51815,559602,197749893,,0.41821561,0.0462963,NYSE,,10.87,-0.07
ABSI,Absci Corporation,2.14,2.3923445,0.05,440508,942687.12,197725107,0.80537804,0,0,NASDAQ,0.02,2.12,0.02
BGFV,Big 5 Sporting Goods Corporation,8.89,1.6,0.14,432367,3843742.63,197206476,0.84690363,0.11248594,0.33821871,NASDAQ,,8.82,0.07
BYRN,"Byrna Technologies, Inc.",8.99,2.74285714,0.24,152355,1369671.45,196577214,,0.67264574,0.67264574,NASDAQ,,8.85,0.14
ALCO,"Alico, Inc.",25.85,-1.18501529,-0.31,28323,732149.55,196446873.00000003,,0.11596444,0.07727975,NASDAQ,,26.07,-0.22
GRTS,"Gritstone bio, Inc.",2.34,-5.64516129,-0.14,518002,1212124.68,195077068.99999997,0.79322343,-0.21413276,0,NASDAQ,0.05,2.48,-0.14
CONN,"Conn's, Inc.",8.12,-1.81378476,-0.15,112424,912882.88,194434169,0.57702604,0.30940594,-0.18472906,NASDAQ,,8.25,-0.13
SGC,"Superior Group of Companies, Inc.",11.88,-0.25188917,-0.03,46865,556756.2,194070985,,-1.25208681,-1.25208681,NASDAQ,,12.06,-0.18
